run_id,task_id,graph_id,size_stratum,m,dilution_score,optimizer,objective,alpha,depth,seed,nfev_budget,actual_nfev,scipy_reported_nfev,nfev_accounting_match,nit,success,status,message,termination_reason,wall_time_s,initial_parameters,terminal_parameters,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas
a1-5e2d31b63a83838f67f5,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,S4,16,4.816479930623699,Nelder-Mead,O3,0.1,3,2207,120,120,120.0,True,78,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,6.8906927509233356,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[8.33393753098892, 3.878965278483033, 3.649057390184046, -0.2768824700126823, 1.2740043398607224, 1.4931656540898528]",0.997473321467337,2.0315648097079277,0.0065999209737422565,0.0065999209737422565,1.0,2.6360186660332743
a1-5e305f59e4523ee5d499,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,COBYLA,O0,0.1,2,2207,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,4.246005973778665,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.342190904198474, 4.212480887863445, 2.3365064047222996, 0.10394374994661318]",1.7453118761547812,1.7453118761547812,0.004375471349771779,0.001372400200078877,0.3136576817376396,2.156474779421726
a1-5e318ea2847baef1932e,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,5.11750992628768,COBYLA,O3,0.1,3,1103,120,120,120.0,True,92,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,131.15259102359414,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.895419761876731, 4.873339584832151, 3.748871971044827, 0.41582690523607824, 2.824918909977682, 2.694598522665936]",0.9551304984432454,1.745749292915043,0.009484632817952832,0.0026996058275520493,0.2846294505404727,3.0945304488372307
a1-5e654a6adcaca2708899,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,COBYLA,O0,0.1,3,1103,120,120,120.0,True,92,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,116.0791329909116,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[2.869927653203641, 4.620393462375141, 5.031834679267523, 0.5949859441539885, 3.3553577702049218, 2.0824866195110334]",1.3630556625073933,1.3630556625073933,0.0013706407645346103,0.0006868312294438403,0.5011022926033052,2.2544335704107965
a1-5ea5b4f803be9b416abd,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,SLSQP,O3,0.1,2,2207,120,99,99.0,True,19,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,69.62996200937778,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[11.846607472078857, 4.844268537832142, 2.5219865246490145, 0.13984674761531035]",0.8874405156335824,1.6385413500217347,0.016735555323085564,0.012742596513059676,0.7614086456684307,3.6421800497449706
a1-5eaa52350882ccd34dcb,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,S4,16,4.038328680240055,Nelder-Mead,O0,0.1,3,1103,120,120,120.0,True,77,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,5.846427643671632,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[0.47829862311249016, 5.951552642460552, 7.340796915215638, 0.13759555723735195, 3.9294469577071993, 1.8231733172783269]",1.2864529836075107,1.2864529836075107,0.001577899867187229,0.0006674031370558469,0.4229692586548997,1.2364081198562635
a1-5ebb5dec300dac976d2b,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,COBYLA,O3,0.1,2,2207,120,120,120.0,True,91,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,4.222098036669195,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.591216265579707, 3.899427596154395, 2.4607072880918652, 0.20882891227579414]",1.0137580945499336,1.8825078833888205,0.009085603759607845,0.00190397922396273,0.2095600110173537,2.4738037274462226
a1-5effbb73af0d560ae5d6,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,COBYLA,O0,0.1,2,3301,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.3165249256417155,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.690644621996058, 4.177162968928004, 1.1746518827378245, 1.169500762148334]",1.824544899084216,1.824544899084216,0.05751017858508612,0.04824902830313464,0.8389650230654451,0.5659246901887593
a1-5f3e6031d9a99245bd01,task-v2-f0ef0f25a74e,g-8a16a856f5377a40,S3,13,3.135238693248112,COBYLA,O3,0.1,2,1103,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.4906900944188237,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.704040256518311, 5.031425050515532, 3.0818940812286972, -0.5179371786424332]",0.5769404905239441,1.4841104582351106,0.049371870806580495,0.02036157435799321,0.41241245319145026,1.8287182771332517
a1-5f482a63b68dce2dba13,task-v2-89b7591232ff,g-e0c69f84d376b633,S5,19,4.941418667231999,SLSQP,O0,0.1,2,2207,120,107,107.0,True,21,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,81.63420159742236,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.25616700743929, 7.399267161593935, 3.990697055588669, -1.2006982702240958]",1.2866093119530624,1.2866093119530624,0.0007539437864678179,0.00020002343625482962,0.2653028512801035,1.8187576336098248
a1-5f62d8762b8e557487b5,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,COBYLA,O3,0.1,3,1103,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,6.977980294264853,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.6189779663723711, 4.824575799449785, 3.5862407348156484, 0.4797576552542175, 3.046127321450767, 2.579778974227137]",0.922600459565483,1.5786243470114734,0.014997283724864337,0.00567047520204046,0.3781001484048242,2.038250028898368
a1-5f725a1df1935eb510f8,task-v2-11173062a501,g-a87f1b9ac089cc45,S5,19,4.941418667231999,COBYLA,O3,0.1,2,3301,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,85.09985589422286,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.877050698947404, 3.3432687781306414, 2.3175710791998294, 0.1953289146026976]",1.0725263495396404,2.025175905154263,0.004040509045385049,0.0014283471363617504,0.3535067290576088,2.5478547505789964
a1-5f7de5242e006309b1d5,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,4.214419939295737,COBYLA,O3,0.1,2,1103,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,5.194994893856347,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.0381628035615496, 3.929833484278634, 2.4744059599370716, 0.1727535190818679]",1.0727521896359948,2.1295160482873294,0.005392845390283936,0.0015591335523131333,0.289111487438924,1.946237908794163
a1-5f8cf0d8e0f68ae8bb58,task-v2-eb1005d46905,g-8a16a856f5377a40,S3,13,3.311329952303793,COBYLA,O3,0.1,2,1103,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.5459874738007784,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.956904905246822, 4.935737770357629, 3.060791729278909, -0.5036161933164549]",0.6862623627864659,1.5755928085489734,0.03848020307908464,0.015058200659962046,0.3913233157583494,1.896567307662633
a1-5f9432e641f85275d093,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,S4,16,4.038328680240055,COBYLA,O0,0.1,3,1103,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,6.321302019059658,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[2.5551296431981925, 4.063999565694579, 4.201346427823736, 0.7875300463820583, 3.13759718192046, 2.156845026683008]",1.4713678782982342,1.4713678782982342,0.002250354606122288,0.0011983662153605662,0.5325232797090312,1.390579638950418
a1-5fae3262882cf4a01e4c,task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,S4,16,3.9133899436317554,SLSQP,O0,0.1,3,3301,120,120,,True,14,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,5.344810391776264,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.5054142370019856, 4.213154589768007, 2.0208805428598113, 0.027317944587902265, 3.65254083300747, 1.950185615115975]",1.3480545617595379,1.3480545617595379,0.006818797087102327,0.0027320769879560112,0.40066846880129375,1.7470977105886423
a1-6034a2fdfd934fdb9e79,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,5.11750992628768,Nelder-Mead,O3,0.1,2,3301,120,120,120.0,True,71,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,91.11609256081283,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[9.016245113403539, 3.6535052023980423, 2.58645002805741, -0.15456081453974227]",0.8442859887380331,2.055017124183909,0.022397793836733598,0.007959586379177154,0.3553736781933853,3.4677151690986983
a1-603b9d9d6e7c27ffe477,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,COBYLA,O3,0.1,2,1103,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.6257671322673559,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.977040661637381, 4.715336915988921, 2.4744712229668497, 0.15913766728730863]",0.9565955302177024,2.070403913250145,0.014968418168101332,0.009302950761097543,0.621505269068627,1.6114445963250867
a1-6045d2797bb2bd6421cb,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,3.010299956639812,Nelder-Mead,O3,0.1,3,2207,120,120,120.0,True,74,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.11485804338008165,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[7.556052966015615, -0.49388848998226376, 4.96372117640463, 0.25091352449087323, 1.0187471850563492, 1.3327764552228702]",0.7002239077862489,1.8920222392566508,0.040164548176692814,0.040164548176692814,1.0,1.614142842455038
a1-604e4fe2338247870fe4,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,4.640388671568018,SLSQP,O3,0.1,2,3301,120,120,,True,21,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,80.63539726659656,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[12.10033077483157, 4.214597011546954, 2.5862081702280837, 0.13087236889378584]",0.6825044143818578,1.5670710518635769,0.04006358772280206,0.006344751255561001,0.1583670264245932,3.2431385096470855
a1-6069beb3a69a5073c35b,task-v2-8f4071cbe937,g-8a16a856f5377a40,S3,13,3.612359947967774,SLSQP,O3,0.1,2,3301,120,120,,True,22,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,0.3021883452311158,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.174101590071941, 4.2169641443394825, 2.7876700119111146, -0.31684723540307275]",0.8503581799859592,1.8962452046260911,0.023180088409959915,0.013683211060886902,0.5903002102014228,1.9774750360183244
a1-60aa6b95c61035f3ed4a,task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,3.0682919036174985,Nelder-Mead,O0,0.1,3,3301,120,120,120.0,True,74,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.5026000626385212,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[1.7342176498657316, 2.2726555079911988, 3.3781918236202904, 0.6087690297772566, 3.6045902672902805, 1.9040996739962903]",1.3839723467268659,1.3839723467268659,0.004504332167874151,0.0020457614507446,0.45417641827914096,0.7219223132928414
a1-6100936183435693af1f,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,4.719569917615643,SLSQP,O3,0.1,2,3301,120,98,98.0,True,19,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,63.32313440926373,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.136798668020228, 3.0151611046907694, 1.7303795105823565, 0.6735912083323344]",1.0947495559801341,2.3626619175757098,0.0005152627996659029,7.83494555752703e-05,0.15205727179620224,1.431598706529247
a1-610100bdc84240629f7e,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,Nelder-Mead,O3,0.1,2,1103,120,120,120.0,True,70,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,3.412460967898369,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.3343901937219913, 2.5804897720848565, 2.2478757766425765, 0.3665124996702549]",1.0738612834870964,2.3690072634303236,0.0011916024146805223,0.00012614698935680646,0.10586332135843098,1.114460054844629
a1-612a44ca1762103ac5d0,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,SLSQP,O0,0.1,2,1103,120,120,,True,23,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,76.2482298295945,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[6.952063252939228, 10.649463189422665, 3.951443204376764, -1.151383451121099]",1.2226249409253347,1.2226249409253347,0.0007999370352834375,0.0005096163945940833,0.6370706344575152,2.020565730398212
a1-612d8b0093d9271d60a0,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,2.4082399653118496,COBYLA,O0,0.1,2,2207,120,120,120.0,True,97,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.2566220834851265,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.8100705400803863, 4.908112438717626, 1.249517970439187, -0.6712111236611762]",1.6557756900896652,1.6557756900896652,0.010285203338315358,0.007129685808638689,0.6931983329953767,0.4204528474228435
a1-6138b0621662e6744a44,task-v2-5b0627539151,g-a712031e7959d564,S3,13,3.2144199392957367,COBYLA,O0,0.1,2,1103,120,120,120.0,True,97,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.4751840801909566,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4330113188319356, 4.3896054137796705, 2.302953767259487, 0.10464907358330633]",1.7830465416178876,1.7830465416178876,0.013875023204745533,0.0009948899633621371,0.07170366122500357,1.356653657410055
a1-617864e62f301485b576,task-v2-8f4071cbe937,g-8a16a856f5377a40,S3,13,3.612359947967774,COBYLA,O0,0.1,3,2207,120,120,120.0,True,90,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.5888470988720655,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.813752047142432, 4.7714471357342525, 3.006888099374864, 0.815512888583811, 0.15847126592846364, 1.8875169710405804]",1.3108031780041065,1.3108031780041065,7.015793666623745e-05,3.700451020999167e-05,0.5274458168009319,-0.541563244018088
a1-618b5950a86cabd6d14e,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,2.4082399653118496,SLSQP,O3,0.1,2,2207,120,77,77.0,True,15,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,0.06311557348817587,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.9167144318308678, 3.5414078895461065, 1.3415603838050938, 0.18648184711647015]",1.0867937149666127,1.9263750304358744,0.014794081131580046,0.0074849540077994966,0.5059424739683095,0.5783279613798413
a1-61a60b0bc74ceb88a701,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,4.816479930623699,SLSQP,O3,0.1,3,3301,120,120,,True,15,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,107.1236021546647,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.784591510106728, 3.9460940243841005, 3.4492041328558134, -0.38267379929198425, 3.1531714845879186, 2.749988309866649]",0.8289335679283013,1.5256150031709788,0.022473144172841686,0.004361817745098987,0.19409023105766174,3.1681437685697023
a1-61c239ed9293793ea5d0,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,Nelder-Mead,O3,0.1,2,2207,120,120,120.0,True,77,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,3.434561721049249,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[7.681442473309877, 4.565353224714327, 2.590562645871157, 0.200483164416775]",0.7996534450479836,1.6970342062613253,0.030951538980133673,0.009504917165109691,0.30709029270597654,2.5290109282315103
a1-61ca21fa88cacc3258ec,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,4.719569917615643,Nelder-Mead,O3,0.1,2,3301,120,120,120.0,True,69,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,77.97221173997968,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.538051453837669, 2.405780746627948, 2.305131166021326, 0.1717071540180718]",1.0983537876348985,2.1037318273991543,0.0018142294502377701,0.0005803678515900881,0.31989771278050083,1.9782621301470176
a1-61cb3dce4eb76fcaaba7,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,SLSQP,O3,0.1,3,2207,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,4.931100107729435,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[7.303179779604504, 7.366964084318203, 3.389503031161957, -0.4802347213157294, 1.735127265698906, 1.218456205077628]",0.5643991091886367,1.4015796263182843,0.0526862941262083,0.015061743444163191,0.28587593213679585,2.760026332273845
a1-61cb68a91c842a1af00d,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,COBYLA,O3,0.1,2,3301,120,120,120.0,True,91,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.7010574797168374,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.6669419303715753, 3.2279361170062164, 2.499627304199144, 0.21662941155086168]",0.9046229604385353,1.9452074835148832,0.021306588675507873,0.0026086565625293677,0.1224342668016135,1.3968058255045273
a1-61ce0cada69ac9613498,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,S2,10,3.010299956639812,COBYLA,O0,0.1,2,2207,120,120,120.0,True,92,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.23817328456789255,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[3.472919438404595, 6.7815657517490795, 2.461673049832946, -0.39446897524032115]",1.6468810380322245,1.6468810380322245,0.0068488070398744294,0.0068488070398744294,1.0,0.8459148870929167
a1-61d05abc3c6824363166,task-v2-89b7591232ff,g-e0c69f84d376b633,S5,19,4.941418667231999,Nelder-Mead,O0,0.1,2,1103,120,120,120.0,True,70,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,89.04975356068462,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.7259331122616013, -6.188536873780725, 1.6926257734844223, 0.6731189481139626]",1.3372306081481091,1.3372306081481091,0.006244169983329748,0.0008140288764843847,0.13036622620101992,2.736893384463072
a1-61e9af18980358933ef5,task-v2-5d31ef4af595,g-bd62d2d752385cc7,S4,16,4.214419939295737,Nelder-Mead,O0,0.1,3,3301,120,120,120.0,True,68,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,7.4291224321350455,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.192429605877411, 3.110623975219511, 3.613551846168866, 0.3592567914323783, 3.266919084608503, 2.175778825099748]",1.4172336120779307,1.4172336120779307,0.004039172691829532,0.0020651109507399223,0.5112707745616433,1.820712360800795
a1-61f8aa568e3e1b0ade79,task-v2-89b7591232ff,g-e0c69f84d376b633,S5,19,4.941418667231999,COBYLA,O0,0.1,3,1103,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,130.35995793994516,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[2.7485966661375554, 4.292503519609039, 4.190501532574005, 0.9414962082652235, 2.7910426251746725, 2.400736761340886]",1.3942945361815509,1.3942945361815509,0.0021381652350356624,0.00048082627335028637,0.22487797737590037,2.27145993119706
a1-620b28adc85c5e4496e3,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,2.4082399653118496,Nelder-Mead,O3,0.1,3,2207,120,120,120.0,True,65,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.11438463348895311,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[5.836707206528625, 7.535327330074639, 5.759933909025259, -0.3736298523935931, 1.4190011826747413, 1.3741824299538992]",0.0755813953488372,1.2425984075539613,0.164830621797653,0.10223319202310281,0.6202317925403743,1.6252778622503432
a1-62140a5397265dcacb16,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,Nelder-Mead,O3,0.1,2,2207,120,120,120.0,True,75,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.3454421190544963,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[2.46894962211628, 4.0656936271176125, 2.569298376167502, 0.1768809487416093]",0.8730205917459745,1.8998283580274946,0.024748501924752035,0.003918722648254359,0.15834181237188655,1.4618408189879148
a1-6221b282c5c6eb74379f,task-v2-d7382a83ef13,g-548c8c6335dd2a2e,S1,7,1.806179973983887,COBYLA,O3,0.1,3,3301,120,45,45.0,True,33,True,0.0,Return from COBYLA because the trust region radius reaches its lower bound.,EARLY_CONVERGENCE,0.07625257037580013,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.7405900954196682, 3.2860469640040013, 2.4892419395642387, 0.08516419205368592, 2.6339853417145727, 2.9313091185677775]",0.023255813953488372,1.6367332055882575,0.1570148442172138,0.10045670525215608,0.6397911340992997,1.0021206866279961
a1-62c5c5a504ca322f65fd,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,SLSQP,O0,0.1,3,2207,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,0.40552235394716263,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[5.792792981157821, 3.456754708865951, 3.768302437212479, 0.9397513300641537, -0.20656685899788185, 2.0871189879396916]",1.2940937502188459,1.2940937502188459,0.00010241848389222155,7.005927082634608e-05,0.6840490911784227,-0.5533529684326812
a1-62d831a5fd1ae3862a60,task-v2-59a464f36e13,g-bd62d2d752385cc7,S4,16,4.816479930623699,SLSQP,O3,0.1,3,2207,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,6.266392878256738,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[6.813316727460796, 6.6125434587420955, 3.0716827449829283, -0.35360902970517033, 1.401428304764849, 1.362624433464684]",0.9781234063764028,1.7961061121008433,0.008115057941642537,0.008115057941642537,1.0,2.7257715556665154
a1-62fa2fdc2f4a26fe0c14,task-v2-a0f813383468,g-60667963f6db3f1b,S2,10,2.533178701920149,COBYLA,O0,0.1,2,2207,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.40642152167856693,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[1.4482517981406087, 6.4608183502917065, 2.427962619889884, -0.4227616053180622]",1.4862253852340472,1.4862253852340472,0.05656171057357136,0.017469244436698787,0.30885283099732397,1.285701237104843
a1-631591c6dd7724a09e59,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,COBYLA,O0,0.1,3,3301,120,120,120.0,True,92,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,5.170807941816747,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.809335759829663, 3.854962598517954, 3.2647658689472228, 0.32107021454153295, 2.944371906667128, 2.465030680621045]",1.4902086776883716,1.4902086776883716,0.00875363541040298,0.0032329119998250164,0.3693222128012054,1.9805171344948158
a1-63637d207ee78d82abf9,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,4.214419939295737,Nelder-Mead,O0,0.1,2,3301,120,120,120.0,True,75,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,4.417628495953977,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[7.4972347197762765, -1.3321636097174383, 2.3883743889132765, 0.13301679492131785]",1.4694638063406797,1.4694638063406797,0.017357775723874768,0.0056191878972728345,0.32372741684546125,2.4539140119370613
