run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,optimizer_seed,objective_id,objective_definition,depth,optimizer,eval_budget,initial_parameters,terminal_parameters,objective_start,objective_final,objective_improvement,p_feas,p_opt,p_opt_given_feasible,log_feasibility_gain,nfev,runtime_s,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,selected_for_p3,config_sha256,raw_statevector_persisted,peak_memory_mb
phase2-p2-32f339718cbbc1ed3b10,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d35df6592f7,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D7,13,3.0682919036174985,0.0008544921875,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.746039826643998, 3.6975175140741374, 2.4517319157936295, 0.136763193195979]",2.73562492037723,1.6896726265675923,1.0459522938096375,0.0240317788915805,0.0042880143045737,0.1784309985506752,1.449077823160605,120,2.732538719661534,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,123.49609375
phase2-p2-98addfd3ca9348673a0b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-00b7b12999ba,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D1,16,4.816479930623699,1.52587890625e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.5685197227979284, 5.105334304362448, 3.1849133869330437, -0.7662663927194239]",2.969540377476294,1.5150038739798417,1.4545365034964526,0.001753422693608,0.001753422693608,1.0,2.060366553718572,120,25.28925971873105,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-7954c1835e2eae80eee9,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-00b7b12999ba,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D1,16,4.816479930623699,1.52587890625e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.852379688745165, 4.099747606351685, 2.366309895514938, 0.13393477403947215]",2.7787298882034963,1.6262749263827834,1.152454961820713,0.0015629117890402,0.0015629117890402,1.0,2.010414397693336,120,27.1714060921222,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-08cbcf8f671802d5281e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-00b7b12999ba,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D1,16,4.816479930623699,1.52587890625e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.9323824167343675, 3.681719728974556, 2.3764986381549247, 0.11193241674904689]",2.949272920341957,1.842717999624781,1.1065549207171763,0.0003269239485377,0.0003269239485377,1.0,1.3309266662448649,120,24.20785377640277,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-87d7a79bea71cc7036af,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,3.0517578125e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4215206518929056, 4.9142735275812415, 3.207144106237448, -0.782998337739885]",2.933570470032617,1.496004538018074,1.4375659320145429,0.0021775147599903,0.0015460676307514,0.7100147650701896,1.853411042456017,120,25.40979619976133,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.12890625
phase2-p2-1a54f9f9468fa6584351,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,3.0517578125e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.693528530198183, 4.242502107704335, 2.3673018724854047, 0.12820152452276523]",2.758517191965036,1.6369817586493542,1.121535433315682,0.0036917135009887,0.0022487238397025,0.6091273981852418,2.0826779247763194,120,29.505917500704527,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.12890625
phase2-p2-6f39759e0af0fc68ea87,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-26d674ac9727,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D2,16,4.515449934959718,3.0517578125e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.327071413641629, 3.814227058977551, 2.3682552829010177, 0.12936654850384127]",2.928971590466226,1.7400781382665376,1.1888934521996883,0.0017180775396039,0.0011086617998983,0.6452920629845063,1.750492695306051,120,28.77881342545152,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.12890625
phase2-p2-bf99f657828545c3d84a,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.697192774788965, 4.348880000699561, 2.298867404883095, 0.09121092712175935]",2.845253531947293,2.031436044681204,0.813817487266089,0.0012879191170954,0.0003025159901961,0.2348874134878452,1.4492472655566402,120,24.69390077050776,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.2890625
phase2-p2-7369799dc8e309a9aff4,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.866552036823496, 4.054429774955105, 2.4276390502697573, 0.11780333302026832]",2.715478037856732,1.5912839856036705,1.1241940522530616,0.0051102095822194,0.0013834943696131,0.2707314342697194,2.047797387885109,120,28.077813507057726,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.2890625
phase2-p2-f3266a8030e7520c031c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d4d85eef1fda,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D3,16,4.339358675904037,4.57763671875e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.554441604155569, 3.6089509584807615, 2.323778307901617, 0.10772717990746283]",2.885625553257694,1.909186901586044,0.97643865167165,0.0006633025417124,0.0001030799306309,0.1554040941330701,1.1610703373808668,120,28.31140308734029,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.2890625
phase2-p2-7f02b487a32a73b70970,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4861796837498202, 4.416761707551755, 2.256534029341015, 0.09381352769008516]",2.672267383819605,1.95998899479798,0.7122783890216255,0.0015878967188975,0.0002240997610858,0.1411299352274502,1.415242190616309,120,27.245122558437288,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-a57b44bd2cb4233778cf,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.728979969686683, 3.357890549994677, 3.1456665228237224, -0.7513579929337773]",2.639292663567429,1.4445387781351773,1.194753885432252,0.0044840864198715,0.0009495742877405,0.2117653851478873,1.8660939132703367,120,29.771766495890915,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-46cdfb05d552df25ff81,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-45bf90adfb6d,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D4,16,4.214419939295737,6.103515625e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.462454025545072, 1.9683875779131499, 2.179684337381025, -0.1535819878130357]",2.8155634921504413,1.8454313551924584,0.9701321369579828,0.0021329256670945,0.0002259151024256,0.1059179444979769,1.5433956597553995,120,28.359683032147583,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.0703125
phase2-p2-675d56d84ddb62b94461,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4884397249973587, 4.439113417057299, 2.2503083142821176, 0.09267497471064902]",2.658068969018279,1.9543414563677424,0.7037275126505367,0.0017612536336355,0.0001863390555887,0.1057991035647211,1.3633318283972866,120,27.83228165935725,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.484375
phase2-p2-dc3af88a587cb66e8558,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.663229466136584, 3.5977077851165293, 3.1388737208968656, -0.7366234573982307]",2.633203401607473,1.4551824476266433,1.1780209539808302,0.0073764136132943,0.0026443117435489,0.358482032350138,1.9853551869546129,120,28.12056129146368,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.484375
phase2-p2-26e16726fd6d653fd95c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-980575647e27,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D5,16,4.11750992628768,7.62939453125e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.4585848132702113, 2.046121412828243, 2.1669342469805377, -0.15470127350744237]",2.8103828548181613,1.8459337930564408,0.9644490617617208,0.0022396454573736,0.0001781991593147,0.079565789633367,1.4676891999374615,120,27.611483113840222,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.484375
phase2-p2-f4d6905daf67647a0638,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.0550566083261312, 4.466664262657591, 2.2096914581999685, 0.0986717446053571]",2.3811005038797424,1.8642194290078904,0.5168810748718518,0.0020921823947941,0.0002008926069536,0.0960205990899794,1.3589282235326534,120,28.66527638584376,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.54296875
phase2-p2-8660f66deefb206c249e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.281779895005699, 4.0527830330260235, 2.4875987983806964, 0.10639530419125698]",2.5100672135665514,1.4230010506805175,1.087066162886034,0.0187651811028024,0.0036283253450776,0.1933541341914232,2.3116814403863435,120,29.60738648381084,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.54296875
phase2-p2-c54caa9d8bbdad16394b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-36c69f7819b3,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D6,16,4.038328680240055,9.1552734375e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[1.3089838820962254, 1.7636028181668162, 2.913791648062693, -0.774693785677647]",2.691132681579146,1.6265373661540472,1.0645953154250989,0.0004469810418101,4.834083935212723e-05,0.1081496413278675,0.6886177836587251,120,28.3128116466105,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,169.54296875
phase2-p2-8fec033c9dde58ce717b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,0.0001220703125,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.8713426999869849, 4.330594531828492, 2.26184179131603, 0.08731216328746184]",2.184129589439864,1.790020219447317,0.3941093699925471,0.0020017334517313,0.0002187513268636,0.1092809468085945,1.2147961905267182,120,27.69061719905585,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.31640625
phase2-p2-c1d171816d8e63991423,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,0.0001220703125,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[2.380442360631327, 5.419259052850547, 2.758173553819445, -0.6376810326120894]",2.381842807069732,1.5381061106048664,0.8437366964648654,0.0034115029939045,0.0004608150329367,0.1350768367373881,1.4463357003808022,120,26.74609244428575,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.31640625
phase2-p2-f3698b63b65a2f6e1c21,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-05a98ad7eaff,g-28cd30a80498cca2,v2-S4-b002-g-28cd30a80498cca2,S4,D7,16,3.9133899436317554,0.0001220703125,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.0075979549436584, 4.136334052422279, 3.16660403981017, -0.7057867627325745]",2.498921002226244,1.3310949716405198,1.1678260305857244,0.0099143936439593,0.0021172332214102,0.2135514583587542,1.909656101897224,120,27.39754837285728,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.31640625
phase2-p2-4645a5182209c4ef23c8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-9e1a55247e55,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D1,16,4.816479930623699,1.52587890625e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4352527842954057, 5.004058253480508, 3.790926959788872, -1.025865043520479]",3.1943211477948674,1.5318932218635142,1.6624279259313532,0.0001944790733214,0.0001944790733214,1.0,1.1053528070824976,120,28.19644516054541,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.171875
phase2-p2-ca3b6a9b7888d9a76ad8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-9e1a55247e55,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D1,16,4.816479930623699,1.52587890625e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.094937632029409, 4.128818953341761, 2.347207680468264, 0.12909119793817941]",2.916209626995311,1.7142252605392585,1.2019843664560528,0.0013447226756292,0.0013447226756292,1.0,1.9451126589306325,120,27.93046164233237,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.171875
phase2-p2-d89eebc9e22ca403a488,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-9e1a55247e55,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D1,16,4.816479930623699,1.52587890625e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.080101990074161, 1.75552374883854, 2.3807226533782684, -0.17037712656162246]",3.147168115881816,1.6960567121064407,1.4511114037753752,0.0011549504462355,0.0011549504462355,1.0,1.8790432816153744,120,28.64851562678814,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,170.171875
phase2-p2-537c7c99290011eb0157,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,16,4.515449934959718,3.0517578125e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.505120859267573, 5.176557740148786, 3.8354844558961405, -1.0579823896236475]",3.1874747375560126,1.506771204358971,1.6807035331970417,0.0003026880397481,8.748031993656713e-05,0.2890114852551333,0.9964451957774836,120,28.54204162582755,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.2734375
phase2-p2-33584855bfd37b0ba710,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,16,4.515449934959718,3.0517578125e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.305370556478654, 4.0417581174654655, 2.363100516138154, 0.13859196336162913]",2.912072539902617,1.679254624137409,1.2328179157652082,0.0028875200365761,0.0013178042820359,0.4563792684876221,1.975974941451006,120,27.62851586844772,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.2734375
phase2-p2-1ab9d284970ef9ff8fa0,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,16,4.515449934959718,3.0517578125e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.743893741506191, 3.8856560453247377, 2.3442307822984483, 0.1360327952704197]",3.142522085504942,1.7727272581367135,1.3697948273682283,0.0016086570346261,0.0007250669466787,0.4507281111335648,1.721913397426648,120,27.867979981936514,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.2734375
phase2-p2-7a6b714187762c679065,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-41fa72c23442,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D3,16,4.339358675904037,4.57763671875e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4808537292378947, 5.508083017547274, 3.8728239157427775, -1.0478925231509588]",3.141553705142198,1.4645241949957035,1.6770295101464945,0.0004148379538564,3.071359839730399e-05,0.0740375804860141,0.9572371593886227,120,27.92296903114766,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.44140625
phase2-p2-ceb6199d00be006ac7c7,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-41fa72c23442,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D3,16,4.339358675904037,4.57763671875e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.527086308593083, 4.157907030331952, 2.3926107620394563, 0.1135221999413155]",2.885336949007782,1.6136848161881003,1.2716521328196817,0.0075688199121978,0.003164711965154,0.4181248862922178,2.218386847930919,120,28.039593452587724,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.44140625
phase2-p2-549b6bf7b68f0c681f0c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-41fa72c23442,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D3,16,4.339358675904037,4.57763671875e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.7230210130628905, 4.181654165435752, 2.3227030976554985, 0.12835539472737206]",3.111510591425671,1.7318268534606454,1.3796837379650255,0.0049676383877012,0.0021652944140095,0.43588003896787,2.035508650362864,120,27.64535739272833,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.44140625
phase2-p2-a0b16d4d225cdd43dc2d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e6a20043db41,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D4,16,4.214419939295737,6.103515625e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[4.025077125521194, 4.293291254369431, 2.338053408451614, 0.11948288243276295]",3.13821895967737,1.8607803468395023,1.277438612837868,0.0055298269370486,0.0020240227218866,0.3660191801530241,1.957131479016188,120,27.41156217548996,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,172.27734375
