run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,objective_id,objective_name,objective_definition,objective_role,depth,optimizer,eval_budget,source_p2_seed,source_p2_run_id,source_p2_objective_final,initialization_rule,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,objective_improvement,terminal_objective,best_evaluated_objective,mean_energy_start,mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas_start,p_feas,p_feas_change,p_opt_start,p_opt,p_opt_change,p_opt_given_feasible_start,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain_start,log_feasibility_gain,expected_route_cost_given_feasible,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_feasible_mass,cvar_tail_fully_feasible,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,nfev,tracked_optimizer_evaluations,total_objective_evaluations,runtime_s,peak_memory_mb,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,paired_analysis_eligible,config_sha256,ansatz_cost_phase_hamiltonian,raw_statevector_persisted
phase2-p3-4c65e5f06fbaa080d900,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-c4754bf838d1,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D6,16,4.038328680240055,9.1552734375e-05,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-e0a2cd939efb765ffa9f,1.5150756241330725,selected_p2_then_append_zero_gamma3_beta3,"[5.989783310403395, 4.263795903724171, 0.0, 2.4253317712406584, 0.11525036227546182, 0.0]","[7.002102966633297, 4.557794296750195, -0.517969385850881, 2.5333581784139594, 0.11217398420658221, 0.09466678588765962]","[7.002102966633297, 4.557794296750195, -0.517969385850881, 2.5333581784139594, 0.11217398420658221, 0.09466678588765962]",0.982711982370392,0.9609991949130082,0.0217127874573836,0.9609991949130082,0.9609991949130082,1.5150756241330725,1.525657822276701,0.1309123305178609,1.1110919205449523,0.2836535712138874,1.3947454917588398,0.017288017629608,0.0390008050869917,0.0217127874573836,0.0053032727779386,0.0110956917613979,0.0057924189834592,0.306760028336394,0.284499043972269,425.9927936968484,2.2760738769910853,2.6294022524262752,16.419585930610715,0.1,0.7203620327403577,1.1459608323133414,0.0390008050869916,False,0.000294556710062,True,True,1.000000000000003,240,240,241,18.111060026101768,172.12890625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-50a51f09d6ff9d46232a,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-c4754bf838d1,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D6,16,4.038328680240055,9.1552734375e-05,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-e0a2cd939efb765ffa9f,1.5150756241330725,selected_p2_then_append_zero_gamma3_beta3,"[5.989783310403395, 4.263795903724171, 0.0, 2.4253317712406584, 0.11525036227546182, 0.0]","[7.064199598832152, 4.527903007864434, 0.4490654165116469, 2.5180217074618216, 0.320828249658757, -0.16798173349568696]","[7.064199598832152, 4.527903007864434, 0.4490654165116469, 2.5180217074618216, 0.320828249658757, -0.16798173349568696]",0.9413784277622044,0.6986439335585239,0.2427344942036803,0.6986439335585239,0.6986439335585239,1.5150756241330725,1.4043588240672678,0.1178410366335836,1.0949006755553383,0.1916171118783455,1.286517787433684,0.017288017629608,0.0400428666504829,0.0227548490208748,0.0053032727779386,0.0115714957139921,0.0062682229360534,0.306760028336394,0.2889777051926571,437.3748848010084,2.2760738769910853,2.640853841103325,16.28162219974105,0.1,0.6986439335585239,1.1282129742962057,0.040042866650483,False,0.0011102040701725,True,True,0.9999999999999972,240,240,241,19.07659719325602,172.12890625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-13eceb757384bdff0783,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-aefa943bb0f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D7,16,3.9133899436317554,0.0001220703125,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-67b716bd4f2e70471c5f,1.3808241420894325,selected_p2_then_append_zero_gamma3_beta3,"[1.887709331247042, 5.418746763423944, 0.0, 3.1109426387875274, -0.6170049676969526, 0.0]","[1.8447880256938005, 5.145701902678961, 0.8270063680551328, 3.1518986523363766, -0.5456223166769762, -0.16094002648331607]","[1.8447880256938005, 5.145701902678961, 0.8270063680551328, 3.1518986523363766, -0.5456223166769762, -0.16094002648331607]",1.3808241420894325,1.2727820208846283,0.1080421212048039,1.2727820208846283,1.2727820208846283,1.3808241420894325,1.2727820208846283,0.0963010617732174,1.0998869727729217,0.0765939863384892,1.1764809591114107,0.0135615403308395,0.0303387403953763,0.0167772000645368,0.0034325944805438,0.0078186245127055,0.0043860300321617,0.2531124338979364,0.2577109138617076,248.53496131892337,2.0456989634867027,2.395387489407014,16.568468322445646,0.1,0.7790736463841754,1.0991432068543452,0.0303387403953764,False,0.0080840629771615,True,True,0.9999999999999972,240,240,241,49.33342455886304,171.8984375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-009e3d8379b10641936e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-aefa943bb0f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D7,16,3.9133899436317554,0.0001220703125,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-67b716bd4f2e70471c5f,1.3808241420894325,selected_p2_then_append_zero_gamma3_beta3,"[1.887709331247042, 5.418746763423944, 0.0, 3.1109426387875274, -0.6170049676969526, 0.0]","[2.086977042672206, 5.180543279089239, -1.6458358599689893, 3.126823099274527, -0.6282768912887429, 0.20083474068470233]","[2.086977042672206, 5.180543279089239, -1.6458358599689893, 3.126823099274527, -0.6282768912887429, 0.20083474068470233]",0.9864384596691604,0.9465215442127548,0.0399169154564055,0.9465215442127548,0.9465215442127548,1.3808241420894325,1.345379558441968,0.1188302561082282,1.0707123715772158,0.1558369307565241,1.22654930233374,0.0135615403308395,0.0534784557872451,0.0399169154564055,0.0034325944805438,0.0131620205827568,0.0097294261022129,0.2531124338979364,0.2461181870157143,438.095509809112,2.0456989634867027,2.641568801968135,16.74135821492476,0.1,0.556627015607093,1.1049571603427173,0.0534784557872452,False,0.000872900570317,True,True,0.9999999999999968,240,240,241,18.154167178086936,171.8984375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-0581ec69ef1af4cf0e5f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-aefa943bb0f9,g-2fa0de1665fa7816,v2-S4-b004-g-2fa0de1665fa7816,S4,D7,16,3.9133899436317554,0.0001220703125,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-67b716bd4f2e70471c5f,1.3808241420894325,selected_p2_then_append_zero_gamma3_beta3,"[1.887709331247042, 5.418746763423944, 0.0, 3.1109426387875274, -0.6170049676969526, 0.0]","[2.230588754943882, 5.24181652336149, -1.5832839431720962, 3.117451414991036, -0.6342812676598839, 0.19309603435614645]","[2.230588754943882, 5.24181652336149, -1.5832839431720962, 3.117451414991036, -0.6342812676598839, 0.19309603435614645]",0.9491661080906172,0.5674782220700625,0.3816878860205548,0.5674782220700625,0.5674782220700625,1.3808241420894325,1.3486209331911063,0.1171425183455326,1.0714305723535154,0.1600478424920586,1.231478414845574,0.0135615403308395,0.0521301550890655,0.038568614758226,0.0034325944805438,0.012915235092374,0.0094826406118302,0.2531124338979364,0.247749792232693,427.0502304896248,2.0456989634867027,2.630478960602227,16.71876478516083,0.1,0.5674782220700625,1.0991432068543452,0.0521301550890654,False,0.0045603251379947,True,True,1.000000000000001,240,240,241,20.7165111489594,171.8984375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-464d98bf28888d666bfd,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,1103,phase2-p2-7cb8395d99a0f178de10,1.7064432677542474,selected_p2_then_append_zero_gamma3_beta3,"[5.314911567259164, 5.072366983376634, 0.0, 3.676522313266708, 2.0438846034934324, 0.0]","[6.117963867677705, 6.191040739962375, 0.9822790044475023, 3.8716042662775823, 2.0690495423676563, -0.1571388062648664]","[6.117963867677705, 6.191040739962375, 0.9822790044475023, 3.8716042662775823, 2.0690495423676563, -0.1571388062648664]",1.7064432677542474,1.4074050959911628,0.2990381717630845,1.4074050959911628,1.4074050959911628,1.7064432677542474,1.4074050959911628,0.0428804863963719,1.07787424458584,0.2866503650089517,1.3645246095947918,0.0011929614938733,0.0030300100440459,0.0018370485501726,0.0011929614938733,0.0030300100440459,0.0018370485501726,1.0,1.0,1588.5979059727492,2.7961963434584707,3.2010139857438524,10.0,0.1,1.015493993382192,1.0454545454545454,0.0030300100440459,False,0.0966519509927363,True,True,1.0000000000000009,240,240,241,307.64275593683124,278.06640625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-487c3304743ef7524938,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-7cb8395d99a0f178de10,1.7064432677542474,selected_p2_then_append_zero_gamma3_beta3,"[5.314911567259164, 5.072366983376634, 0.0, 3.676522313266708, 2.0438846034934324, 0.0]","[5.748127056608853, 4.818374413815154, -1.1841378699636342, 2.932045636195103, 2.63986215376957, 0.1790637793674246]","[5.748127056608853, 4.818374413815154, -1.1841378699636342, 2.932045636195103, 2.63986215376957, 0.1790637793674246]",0.9988070385061268,0.9859609777838382,0.0128460607222885,0.9859609777838382,0.9859609777838382,1.7064432677542474,1.8849494420875184,0.0876161508038065,1.032682061864677,0.7646512294190327,1.7973332912837097,0.0011929614938733,0.0140390222161618,0.0128460607222885,0.0011929614938733,0.0140390222161618,0.0128460607222885,1.0,1.0,7360.490879667075,2.7961963434584707,3.866906778905666,10.000000000000002,0.1,0.9141348144777246,1.075542567911734,0.0140390222161618,False,0.0032456466349024,True,True,1.000000000000001,240,240,241,275.09770424105227,278.06640625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-6a99f0779500e6975ae2,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,1103,phase2-p2-7cb8395d99a0f178de10,1.7064432677542474,selected_p2_then_append_zero_gamma3_beta3,"[5.314911567259164, 5.072366983376634, 0.0, 3.676522313266708, 2.0438846034934324, 0.0]","[5.745493751445658, 5.330737610314592, -1.1219035375638806, 2.90454032327144, 2.652364844598198, 0.17510909363988217]","[5.745493751445658, 5.330737610314592, -1.1219035375638806, 2.90454032327144, 2.652364844598198, 0.17510909363988217]",1.0334507510116355,0.9136392867073386,0.1198114643042971,0.9136392867073386,0.9136392867073386,1.7064432677542474,1.869810999308158,0.085119605385289,1.032153959501266,0.7525374344216024,1.784691393922868,0.0011929614938733,0.0139987237056397,0.0128057622117664,0.0011929614938733,0.0139987237056397,0.0128057622117664,1.0,1.0,7339.36285418246,2.7961963434584707,3.865658359517811,10.0,0.1,0.9136392867073386,1.074524312896406,0.0139987237056397,False,0.0076193123943351,True,True,0.9999999999999996,240,240,241,280.45896906778216,278.19140625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-78491b87a6175875c03b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-d98a9d9958191cf8ecff,1.6610415380831047,selected_p2_then_append_zero_gamma3_beta3,"[5.938713250179306, 4.440603942345563, 0.0, 3.6190692683563186, -1.082146240079054, 0.0]","[6.403953258615563, 5.44392609732532, 1.0343658946162386, 3.8363962848881346, -1.087319104465856, -0.14918967527126423]","[6.403953258615563, 5.44392609732532, 1.0343658946162386, 3.8363962848881346, -1.087319104465856, -0.14918967527126423]",1.6610415380831047,1.3888588953628436,0.2721826427202611,1.3888588953628436,1.3888588953628436,1.6610415380831047,1.3888588953628436,0.0472922673690378,1.079639682716171,0.2619269452776346,1.3415666279938057,0.0020954824310889,0.0044613505510059,0.002365868119917,0.001433184990768,0.0034927190491017,0.0020595340583337,0.6839403516369411,0.7828837947545313,1169.516278842916,2.739823945931782,3.06800627126056,12.171162052454688,0.1,1.0018418087748866,1.0454545454545454,0.0044613505510059,False,0.0947100390341944,True,True,1.000000000000001,240,240,241,309.6276798890904,278.1015625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-76486e5eb635411c386c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-d98a9d9958191cf8ecff,1.6610415380831047,selected_p2_then_append_zero_gamma3_beta3,"[5.938713250179306, 4.440603942345563, 0.0, 3.6190692683563186, -1.082146240079054, 0.0]","[6.580193373957004, 4.553766281276298, -1.129463539036535, 2.9321331142105187, -0.47195061341587746, 0.17185776963543706]","[6.580193373957004, 4.553766281276298, -1.129463539036535, 2.9321331142105187, -0.47195061341587746, 0.17185776963543706]",0.9979045175689112,0.9805430876461037,0.0173614299228074,0.9805430876461037,0.9805430876461037,1.6610415380831047,1.852456742278332,0.0907946079745667,1.0388985979898393,0.722763536313925,1.7616621343037644,0.0020954824310889,0.0194569123538963,0.0173614299228074,0.001433184990768,0.0125562538550869,0.0111230688643189,0.6839403516369411,0.645336404189152,5100.512832099816,2.739823945931782,3.7076138445202886,13.546635958108483,0.1,0.8661979249478796,1.0731400069604553,0.0194569123538964,False,0.0002977841029988,True,True,0.9999999999999992,240,240,241,277.6702015111223,278.1015625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-301aaddcc8c888527105,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-d98a9d9958191cf8ecff,1.6610415380831047,selected_p2_then_append_zero_gamma3_beta3,"[5.938713250179306, 4.440603942345563, 0.0, 3.6190692683563186, -1.082146240079054, 0.0]","[6.528450393367739, 4.431331770870031, 0.7276587543148629, 2.846486022863856, -0.2896325250235231, -0.15821801539203603]","[6.528450393367739, 4.431331770870031, 0.7276587543148629, 2.846486022863856, -0.2896325250235231, -0.15821801539203603]",1.0253010791447603,0.9362742929042076,0.0890267862405529,0.9362742929042076,0.9362742929042076,1.6610415380831047,1.7382479263517951,0.0688707632763544,1.0561429977257566,0.6132341653496836,1.6693771630754402,0.0020954824310889,0.0112785311543235,0.0091830487232346,0.001433184990768,0.0073143180575087,0.0058811330667407,0.6839403516369411,0.6485168997121473,2956.5992709190014,2.739823945931782,3.470792465472296,13.514831002878529,0.1,0.9362742929042076,1.0570824524312896,0.0112785311543235,False,0.0009695943515592,True,True,1.0000000000000002,240,240,241,278.1608492927626,278.1015625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-ddc1f1e79c15974c7f96,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-4612277b89e13c084fbe,1.5600755924777785,selected_p2_then_append_zero_gamma3_beta3,"[5.875912879472009, 4.983567031710871, 0.0, 3.696923868586441, -1.1014422259144891, 0.0]","[6.418303883996255, 6.006521921049885, 0.9878608541353069, 3.8661310581462502, -1.0861506793230957, -0.1421227885742889]","[6.418303883996255, 6.006521921049885, 0.9878608541353069, 3.8661310581462502, -1.0861506793230957, -0.1421227885742889]",1.5600755924777785,1.3190510430008782,0.2410245494769001,1.3190510430008782,1.3190510430008782,1.5600755924777785,1.3190510430008782,0.0464123611626415,1.0818276755715992,0.1908110062666387,1.2726386818382378,0.0021516625053163,0.0035247399672216,0.0013730774619053,0.0013173628470021,0.0027898927533444,0.0014725299063423,0.6122534755089286,0.7915173258989758,615.9929559782294,2.575222814846961,2.7895757459350805,12.291863886540913,0.1,1.0110663944847769,1.0454545454545454,0.0035247399672216,False,0.0961221722272269,True,True,1.0000000000000022,240,240,241,304.787411281839,278.13671875,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-cdc4e90685e9f3dab44f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-4612277b89e13c084fbe,1.5600755924777785,selected_p2_then_append_zero_gamma3_beta3,"[5.875912879472009, 4.983567031710871, 0.0, 3.696923868586441, -1.1014422259144891, 0.0]","[6.286100091092738, 4.773336053460937, -1.1620236688417491, 2.950387053474741, -0.495890898070012, 0.1726409382134801]","[6.286100091092738, 4.773336053460937, -1.1620236688417491, 2.950387053474741, -0.495890898070012, 0.1726409382134801]",0.9978483374946836,0.9768230199221396,0.021025317572544,0.9768230199221396,0.9768230199221396,1.5600755924777785,1.789787277146596,0.091360837492583,1.0404791616040432,0.6579472780499698,1.698426439654013,0.0021516625053163,0.0231769800778603,0.021025317572544,0.0013173628470021,0.0110478863486371,0.009730523501635,0.6122534755089286,0.4766749728188526,4050.47084368708,2.575222814846961,3.6075055103577776,15.983365642845206,0.1,0.8336165093449773,1.074524312896406,0.0231769800778603,False,0.0011792708890893,True,True,1.000000000000001,240,240,241,274.6857998399064,278.1484375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-842bc64f007bd5edf763,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-4612277b89e13c084fbe,1.5600755924777785,selected_p2_then_append_zero_gamma3_beta3,"[5.875912879472009, 4.983567031710871, 0.0, 3.696923868586441, -1.1014422259144891, 0.0]","[6.485575476224429, 4.850844092659168, 0.6854846122357652, 2.8960568234798285, -0.3290940181397186, -0.15036385075714687]","[6.485575476224429, 4.850844092659168, 0.6854846122357652, 2.8960568234798285, -0.3290940181397186, -0.15036385075714687]",1.0250541060705989,0.919198195084425,0.1058559109861738,0.919198195084425,0.919198195084425,1.5600755924777785,1.6793450522807845,0.0704483253062667,1.0559119633175822,0.5529847636569355,1.6088967269745176,0.0021516625053163,0.0132808733972798,0.0111292108919635,0.0013173628470021,0.0065235536867852,0.0052061908397831,0.6122534755089286,0.4911991471977591,2321.0008505710166,2.575222814846961,3.365675299610692,15.831850710303211,0.1,0.919198195084425,1.0570824524312896,0.0132808733972798,False,0.006754609027893,True,True,1.0000000000000009,240,240,241,279.0604461701587,278.1484375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-9d250277270befdbc177,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,7.62939453125e-06,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,1103,phase2-p2-5f1193660634cf75c687,1.461701994822186,selected_p2_then_append_zero_gamma3_beta3,"[5.740107278817922, 5.652126566377844, 0.0, 0.6215584247483281, 2.0221501577206746, 0.0]","[6.275470815580898, 6.7269185105366, 0.854184751933292, 0.7501604297296232, 2.0811638509819534, -0.13518647636163805]","[6.275470815580898, 6.7269185105366, 0.854184751933292, 0.7501604297296232, 2.0811638509819534, -0.13518647636163805]",1.461701994822186,1.2649234279233812,0.1967785668988046,1.2649234279233812,1.2649234279233812,1.461701994822186,1.2649234279233812,0.0442572428542926,1.0814949660116997,0.1391712190573883,1.220666185069088,0.0026279614704151,0.0028240747748953,0.0001961133044802,0.0010712183139951,0.0005379170104197,-0.0005333013035753,0.4076232951109133,0.1904754842901373,370.1571288950886,2.5371289198585414,2.5683861179218823,10.307139789461592,0.1,1.0176224606952695,1.0454545454545454,0.0028240747748953,False,0.0971759252251046,True,True,0.9999999999999988,240,240,241,299.5504968138412,278.22265625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-3bc2c081b2aaf1056e42,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,7.62939453125e-06,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-5f1193660634cf75c687,1.461701994822186,selected_p2_then_append_zero_gamma3_beta3,"[5.740107278817922, 5.652126566377844, 0.0, 0.6215584247483281, 2.0221501577206746, 0.0]","[5.813685298817697, 5.480429728967134, -1.1518776319524024, -0.18163802029464668, 2.6269400174347117, 0.16430366393640888]","[5.813685298817697, 5.480429728967134, -1.1518776319524024, -0.18163802029464668, 2.6269400174347117, 0.16430366393640888]",0.9973720385295848,0.9615287874738254,0.0358432510557594,0.9615287874738254,0.9615287874738254,1.461701994822186,1.709913908963664,0.0899686089217431,1.0357736713044658,0.5841716287374549,1.6199453000419206,0.0026279614704151,0.0384712125261745,0.0358432510557594,0.0010712183139951,0.0164901737717113,0.0154189554577162,0.4076232951109133,0.4286367049255856,5042.498768230749,2.5371289198585414,3.702645800796424,11.132404970995395,0.1,0.6780313574104971,1.0687103594080338,0.0384712125261743,False,0.0033274356040568,True,True,1.000000000000005,240,240,241,274.0374573217705,278.2265625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
